Right_Answer,Answer,No
man,right,124
man,threatening,125
man,or,125
man,displeased,125
man,tired,126
man,trouble,127
man,ugh,128
man,uhh,129
man,huu,129
man,uncertainty,130
man,understand,131
man,unhappy,132
man,unimpressed,133
man,very,134
man,good,134
man,villain,135
man,vocal,136
man,rehearsal,136
man,washing,137
man,machine,137
man,weird,138
man,sound,138
man,weird,139
man,vocal,139
man,sound,139
man,what,140
man,you,140
man,doing,140
man,whohoo!,141
man,why,142
man,not?,142
man,why?,143
man,yes,144
man,yawn,145
man,yes,146
man,aahing,147
man,and,147
man,ooing,147
man,aaooo,148
man,aargh,149
man,acceptance,150
man,ache,151
man,acknowledged,152
man,acknowledgment,153
man,acknowledment,154
man,adult,155
man,man,155
man,laugh,155
man,adults,156
man,talking,156
man,child,156
man,adults,157
man,to,157
man,child,157
man,agree,158
man,agreeing,159
man,agreement,160
man,agression,161
man,ah,162
man,ah,162
man,ho,162
man,oh,162
man,ah,163
man,ah,163
man,ohoh,163
man,ah,164
man,uh,164
man,aha,165
man,ahaha,166
man,ohohoh,166
man,ahahohohoh,167
man,ahh,168
man,ahh,168
man,ho,168
man,ho,168
man,ahhhh,169
man,ohhh,169
man,ahh,169
man,ohhh,169
man,always,170
man,the,170
man,same,170
man,thing,170
man,amazed,171
man,amazing,172
man,amused,173
man,anger,174
man,"anger,",175
man,disgust,175
man,angry,176
man,angry,177
man,man,177
man,angry,178
man,old,178
man,announce,179
man,annoyance,180
man,anticipation,181
man,aoooohh!,182
man,attack,183
man,attention,184
man,aware,185
man,bad,186
man,barking,187
man,being,188
man,massaged,188
man,on,188
man,being,189
man,morally,189
man,above,189
man,being,190
man,scary,190
man,bellowing,191
man,big,192
man,big,193
man,guy,193
man,bird,194
man,bossy,195
man,chortle,196
man,clarifying,197
man,something,197
man,clear,198
man,throught,198
man,computer,199
man,confirmation,200
man,confusion,201
man,conversating,202
man,cow,203
man,cowboy,204
man,crazy,205
man,man,205
man,talking,205
man,creepy,206
man,man,206
man,sound,206
man,defficient,207
man,did,208
man,something,208
man,wrong,208
man,disagree,209
man,disgust,210
man,disgusted,211
man,disgusting,212
man,dislike,213
man,dizzy,214
man,dog,215
man,imitation,215
man,dominance,216
man,don't,217
man,know,217
man,dont,218
man,know,218
man,doubt,219
man,doubtful,220
man,drunk,221
man,ehhhh,222
man,(realisation,222
man,noise),222
man,encourage,223
man,engine,224
man,evil,225
man,evil,226
man,laughter,226
man,evil,227
man,rich,227
man,man,227
man,laugh,227
man,eww,228
man,excited,229
man,exclamation,230
man,expressing,231
man,something,231
man,important,231
man,fake,232
man,santa,232
man,fat,233
man,laugh,233
man,father,234
man,christmas,234
man,fear,235
man,fright,236
man,frighten,237
man,funny,238
man,gasping,239
man,ghu-huh,240
man,glee,241
man,goofing,242
man,gorilla,243
man,sound,243
man,got,244
man,you,244
man,grandpa,245
man,ho,245
man,ho,245
man,greeting,246
man,groan,247
man,growl,248
man,grumpy,249
man,grunt,250
man,grunting,251
man,"grunting,",252
man,surprise,252
man,grunts,253
man,ha,254
man,ha,254
man,ha,255
man,ha,255
man,hom,255
man,hom,255
man,hom,255
man,ha,256
man,ha,256
man,oh,256
man,oh,256
man,oh,256
man,ha-ha-ho-ho-ho,257
man,ha...ha...oou,258
man,haaaahaaaoooh,259
man,haha,260
man,hoe,260
man,hoe,260
man,haha,261
man,hoho,261
man,haha,262
man,oh,262
man,oh,262
man,haha,263
man,oh,263
man,oh,263
man,oh,263
man,hahahohoho,264
man,hahaohoho,265
man,hahooow,266
man,halt,267
man,haughty,268
man,having,269
man,something,269
man,big,269
man,in,269
man,mouth,269
man,hey,270
man,heyyy,271
man,hhahhahhohho,272
man,hhooh,273
man,hmm,274
man,hmm,274
man,ho,275
man,ho,275
man,hoho,276
man,hoo,277
man,hoo,277
man,hoo-hoo,278
man,how,279
man,dare,279
man,you,279
man,how,280
man,go,280
man,go,280
man,howling,281
man,hows,282
man,it,282
man,going,282
man,hu,283
man,hu,283
man,hu,284
man,huuuu,284
man,hu,285
man,huuuuu,285
man,hu-hu,286
man,huh,287
man,huhhh,287
man,huhhh,288
man,humming,289
man,hurghhh,290
man,i,291
man,am,291
man,here,291
man,i,292
man,can't,292
man,i,293
man,get,293
man,it,293
man,i,294
man,know,294
man,now,294
man,i,295
man,see,295
man,i,296
man,understand,296
man,impersonating,297
man,interested,298
man,intimidating,299
man,intimidation,300
man,jajaohohoh,301
man,laugh,302
man,laughing,303
man,laughing,304
man,in,304
man,pain,304
man,laughing,305
man,old,305
man,man,305
man,laughing,306
man,slowly,306
man,laughter,307
man,laughter,308
man,?,308
man,have,308
man,no,308
man,other,308
man,ideas,308
man,lets,309
man,do,309
man,that,309
man,lies,310
man,liking,311
man,something,311
man,listen,312
man,listen,313
man,to,313
man,me,313
man,low,314
man,level,314
man,excitement,314
man,make,315
man,laugh,315
man,making,316
man,fun,316
man,man,317
man,man,318
man,disgusted,318
man,"man,",319
man,mario,320
man,medieval,321
man,beast,321
man,mock,322
man,laughing,322
man,mocking,323
man,mocking,324
man,laughter,324
man,mocking,325
man,someone,325
man,talking,325
man,monkey,326
man,sound,326
man,move,327
man,over,327
man,murmur,328
man,native,329
man,negative,330
man,response,330
man,"no,",331
man,i,331
man,don't,331
man,like,331
man,this,331
man,"no,",332
man,dislike,332
man,nod/agreeing,333
man,not,334
man,good,334
man,idea,334
man,not,335
man,happy,335
man,now,336
man,oah,337
man,oahaa,338
man,oh,339
man,i,339
man,see,339
man,oh,340
man,i,340
man,know,340
man,now,340
man,oh,341
man,no,341
man,oh,342
man,oh,342
man,oh,343
man,weird,343
man,"oh,",344
man,i,344
man,see,344
man,ohh,345
man,ohhh,346
man,ohm,347
man,ohm,347
man,ok,348
man,is,348
man,fine,348
man,okay,349
man,okay,350
man,i,350
man,understand,350
man,old,351
man,man,351
man,oohhh,352
man,open,353
man,mouth,353
man,opportunity,354
man,orc,355
man,ouch,356
man,oueeehhh,357
man,owl,358
man,pain,359
man,pirate,360
man,playful,361
man,smile,361
man,playing,362
man,popeye,363
man,pushing,364
man,questioning,365
man,realization,366
man,rediculous,367
man,respect,368
man,roar,369
man,rrhoooohr,370
man,rubbing,371
man,it,371
man,in,371
man,rude,372
man,santa,373
man,santa,374
man,claus,374
man,santa,375
man,claus,375
man,humming,375
man,santa,376
man,claus,376
man,laughting,376
man,santa,377
man,klaus,377
man,sarcasm,378
man,sarcastic,379
man,sarcastic,380
man,laugh,380
man,sarcastically,381
man,funny,381
man,satire,382
man,say,383
man,ah,383
man,scare,384
man,scaring,385
man,scary,386
man,see,387
man,here,387
man,shock,388
man,show,389
man,someting,389
man,sims,390
man,character,390
man,sing,391
man,sleep,392
man,slight,393
man,pain,393
man,sly,394
man,laugh,394
man,smug,395
man,snideness,396
man,sound,397
man,sound,398
man,expression,398
man,stop,399
man,strong-transmitting,400
man,sound,400
man,superiority,401
man,suprised,402
man,surprise,403
man,surprised,404
man,table,405
man,talk,406
man,talking,407
man,tasty,408
man,telling,409
man,a,409
man,joke,409
man,terrible,410
man,thats,411
man,funny,411
man,tipsy,412
man,tired,413
man,ugh,414
man,ugooo,415
man,uh,416
man,oh,416
man,uh,417
man,uh,417
man,uhuh,418
man,umg...uuh!,419
man,understand,420
man,understanding,421
man,understanding,422
man,something,422
man,uohuh,423
man,upset,424
man,urgh,425
man,vocals,426
man,vowels,427
man,wait,428
man,wait,428
man,waking,429
man,up,429
man,what,430
man,who,431
man,who,431
man,whoo,432
man,whoo,433
man,ooh,433
man,woah,434
man,wobbly,435
man,wohoo,436
man,wohooo,437
man,wonder,438
man,wooho,439
man,wow,440
man,wowwho,441
man,wugh,442
man,"yes,",443
man,i,443
man,understand,443
man,you,444
man,warble,444
man,NA,445
many,3,1
many,dogs,1
many,abstract,2
many,action,3
many,agree,4
many,alarm,5
many,alarm,6
many,call,6
many,animal,7
many,sound,7
many,attention,8
many,getting,8
many,awkward,9
many,bounce,10
many,ba-dump,11
many,baby,12
many,sound,12
many,ball,13
many,banjo,14
many,be,15
many,careful,15
many,beat,16
many,bird,17
many,blah,18
many,blah,18
many,blah,18
many,bong,19
many,bonk,20
many,bored,21
many,boringness,22
many,bounce,23
many,bounces,24
many,bouncing,25
many,calm,26
many,down,26
many,car,27
many,rear,27
many,ping,27
many,child,28
many,talk,28
many,chinese,29
many,crickets,30
many,cute,31
many,and,31
many,tiny,31
many,cute,32
many,cartoon,32
many,character,32
many,don't,33
many,know,33
many,danger,34
many,deepol,35
many,deepol,35
many,deepol,35
many,dipo,36
many,dipo,36
many,dipo,36
many,do,37
many,this,37
many,echo,38
many,error,39
many,etcetera,40
many,falling,41
many,falling,42
many,down,42
many,guitar,43
many,strings,43
many,happyness,44
many,horse,45
many,running,45
many,humming,46
many,hurry,47
many,hurry,48
many,up,48
many,imitating,49
many,a,49
many,sound,49
many,imitating,50
many,beat,50
many,impatient,51
many,sound,51
many,indecisive,52
many,indicating,53
many,something,53
many,indifferent,54
many,it,55
many,is,55
many,cheap,55
many,japanese,56
many,sounds,56
many,jumping,57
many,loading,58
many,local,59
many,dialet,59
many,look,60
many,looking,61
many,around,61
many,my,62
many,guy,62
many,pardon,63
many,parou,64
many,parou,65
many,parou,65
many,parou,65
many,paw,66
many,pedo,67
many,pedo,67
many,pedo,67
many,people,68
many,repeated,68
many,pero,69
many,pero,69
many,pero,69
many,person,70
many,"bored,",70
many,joking,70
many,playful,71
many,playfully,72
many,playing,73
many,playing,74
many,with,74
many,a,74
many,kid,74
many,podeypodey,75
many,pointing,76
many,pom,77
many,popo,78
many,po,78
many,poo,78
many,pou-pou-pou-pou,79
many,pouring,80
many,water,80
many,rhythm,81
many,ready,82
many,reassuring,83
many,a,83
many,comment,83
many,rejecting,84
many,idea,84
many,remind,85
many,repeated,86
many,resfusing,87
many,an,87
many,idea,87
many,ring,88
many,the,88
many,bell,88
many,robot,89
many,sing,90
many,silly,91
many,seen,92
many,something,92
many,silly,93
many,kid,93
many,sound,93
many,sing,94
many,singing,95
many,"singing,",96
many,strings,96
many,song,97
many,strange,98
many,language,98
many,talk,99
many,talk,100
many,talk,101
many,too,101
many,much,101
many,talking,102
many,telephone,103
many,ringing,103
many,tip,104
many,toe,104
many,tip,105
many,top,105
many,tipo,106
many,tipo,107
many,tipo,107
many,tipo,107
many,trotting,108
many,typing,109
many,typo,110
many,typping,111
many,very,112
many,busy,112
many,vocalising,113
many,vocalization,114
many,wait,115
many,walking,116
many,warning,117
many,warning,118
many,sign,118
many,water,119
many,dropping,119
many,whatever,120
many,women’s,121
many,,121
many,pooo,121
many,women’s,122
many,pado,122
many,pado,122
many,women’s,123
many,tipo,123
many,tipo,123
many,a,124
many,beep,124
many,adult,125
many,talking,125
many,child,125
many,adults,126
many,talking,126
many,child,126
many,after,127
many,awhile,127
many,agreeing,128
many,alarm,129
many,alert,130
many,sounds,130
many,from,130
many,slightly,130
many,underwater,130
many,alien,131
many,alien,132
many,comunication,132
many,amusement,133
many,amusing,134
many,noises,134
many,to,134
many,pass,134
many,the,134
many,time,134
many,animal,135
many,sound,135
many,annoying,136
many,annoying,137
many,person,137
many,anxiousness,138
many,as,139
many,you,139
many,say,139
many,attention,140
many,attention,141
many,please,141
many,baby,142
many,baby,143
many,sound,143
many,baby,144
many,words,144
many,badabadabado,145
many,badop,146
many,dadop,146
many,badop,146
many,badup,147
many,badup,147
many,badup,147
many,ball,148
many,ball,149
many,bouncing,149
many,ball,150
many,hitting,150
many,ground,150
many,bao,151
many,bao,151
many,bao,151
many,bao,151
many,bao,151
many,base,152
many,beat,153
many,beatboxing,154
many,bedo,155
many,bedo,155
many,bedo,155
many,being,156
many,playful,156
many,bell,157
many,biddup,158
many,biddup,158
many,biddup,158
many,bidop,159
many,bidop,159
many,bidop,159
many,bird,160
many,bird,161
many,chirps,161
many,blah,162
many,blah,162
many,blah,163
many,blah,163
many,blah,163
many,boing,164
many,boing-boing,165
many,bong,166
many,bong,166
many,bong,166
many,bong,167
many,or,167
many,bounce,167
many,bored,168
many,bored,169
many,person,169
many,boredom,170
many,boring,171
many,bothering,172
many,bounce,173
many,bouncing,174
many,bouncing,175
many,ball,175
many,bouncing,176
many,ping-pong,176
many,bouncy,177
many,ball,177
many,bring,178
many,it,178
many,here,178
many,bubble,179
many,with,179
many,mouth,179
many,budum,180
many,budum,180
many,building,181
many,excitement,181
many,buzzing,182
many,call,183
many,calling,184
many,calling,185
many,somebody,185
many,out,185
many,calm,186
many,down,186
many,can,187
many,you,187
many,hear,187
many,car,188
many,horn,188
many,child,189
many,child,190
many,noise,190
many,child,191
many,singing,191
many,chinese,192
many,climbing,193
many,come,194
many,come,195
many,here,195
many,come,196
many,over,196
many,here,196
many,comedy,197
many,music,197
many,cooing,198
many,cricket,199
many,croon,200
many,dance,201
many,dancing,202
many,moves,202
many,dee-bot,203
many,deep,204
many,deep,204
many,deep,204
many,deeple,205
many,deeple,205
many,deeple,205
many,depot,206
many,descending,207
many,jazz,207
many,beat,207
many,do,208
many,it,208
many,don't,209
many,know,209
many,dont,210
many,know,210
many,dripping,211
many,drumming,212
many,drums,213
many,emphasis,214
many,entertainment,215
many,enunciating,216
many,etc,217
many,etc,217
many,excited,218
many,excuse,219
many,falling,220
many,faster,221
many,female,222
many,adult,222
many,female,223
many,voice,223
many,fire,224
many,truck,224
many,flying,225
many,away,225
many,frivolous,226
many,gibberish,227
many,gibo,228
many,give,229
many,me,229
many,attention,229
many,go,230
many,go,230
many,go,230
many,gong,231
many,goofiness,232
many,"greeting,",233
many,signage,233
many,group,234
many,guitar,235
many,guitar,236
many,imitation,236
many,guitar,237
many,string,237
many,happiness,238
many,happy,239
many,happy,240
many,walking,240
many,hey,241
many,you,241
many,honk,242
many,honk,242
many,honk,242
many,(like,242
many,a,242
many,trumpet),242
many,honking,243
many,honking,244
many,or,244
many,hitting,244
many,horn,245
many,horse,246
many,hum,247
many,human,248
many,mimicking,248
many,alert,248
many,sounds,248
many,humming,249
many,humming,250
many,with,250
many,boredom,250
many,hurry,251
many,hurry,252
many,hurry,252
many,hurry,253
many,up,253
many,"hurry,",254
many,get,254
many,it,254
many,i,255
many,don't,255
many,know,255
many,i,256
many,dont,256
many,know,256
many,i,257
many,see,257
many,i,258
many,understand,258
many,idk,259
many,idly,260
many,passing,260
many,time,260
many,imitating,261
many,a,261
many,song,261
many,impatience,262
many,indicating,263
many,excitedly,263
many,instrument,264
many,instrument,265
many,playing,265
many,jogging,266
many,joke,267
many,jump,268
many,jumping,269
many,knocking,270
many,learning,271
many,let's,272
many,get,272
many,going,272
many,little,273
many,ball,273
many,bouncing,273
many,look,274
many,over,274
many,there,274
many,"man,",275
many,humming,275
many,melody,276
many,message,277
many,mic,278
many,test,278
many,"milling,",279
many,repeating,279
many,same,279
many,word,279
many,moving,280
many,along,280
many,moving,281
many,on,281
many,mumble,282
many,mumbling,283
many,muppet,284
many,sound,284
many,music,285
many,music,286
many,instrument,286
many,music,287
many,play,287
many,musical,288
many,note,288
many,musical,289
many,sounds,289
many,object,290
many,dropping,290
many,office,291
many,ok,292
many,ok,292
many,ok,293
many,understood,293
many,okay,294
many,padapadappadap,295
many,padoh,296
many,padoh,296
many,padoh,296
many,pah,297
many,pah,297
many,paro,298
many,paro,298
many,paro,298
many,paroparoparo,299
many,parrot,300
many,parup,301
many,parup,301
many,parup,301
many,passing,302
many,time,302
many,pedon,303
many,pedop,304
many,pedop,304
many,pedop,304
many,pedoppedoppedop,305
many,people,306
many,peoplepeoplepeople,307
many,pero,308
many,pero,308
many,pero,308
many,"pero,",309
many,"pero,",309
many,pero,309
many,pero...pero....pero,310
many,peru,311
many,peru,311
many,peru,311
many,phone,312
many,ringing,312
many,piano,313
many,ping,314
many,pong,314
many,pingpong,315
many,play,316
many,playful,317
many,playing,318
many,playing,319
many,an,319
many,instrument,319
many,playing,320
many,guiater,320
many,playing,321
many,instrument,321
many,playing,322
many,xylophone,322
many,plunking,323
many,string,323
many,pom,324
many,pom,324
many,pom,324
many,pom,324
many,pom,324
many,pon,325
many,pon,325
many,pon,325
many,pong,326
many,pong,327
many,pong,327
many,pong,328
many,pong,328
many,pong,328
many,pong,329
many,pong,329
many,pong,329
many,pong,329
many,pong,329
many,pong,330
many,pong,330
many,pong,330
many,pong,330
many,pongggg,330
many,ponging,331
many,pongpongpong,332
many,pongpongpongpong,333
many,pongpongpongpongpong,334
many,pow,335
many,pow,335
many,pow,335
many,pow,336
many,pow,336
many,pow,336
many,pow,336
many,pow,336
many,powmpowmpowm,337
many,pr,338
many,pr,338
many,pr,338
many,practice,339
many,pro,340
many,pro,340
many,pro,340
many,problem,341
many,pruprupru,342
many,put,343
many,down,343
many,rain,344
many,rain,345
many,drop,345
many,random,346
many,random,347
many,tune,347
many,rebound,348
many,relax,349
many,repeat,350
many,repeting,351
many,repetition,352
many,rhythimic,353
many,badop,353
many,rhythmic,354
many,sound,354
many,"right,",355
many,right,355
many,ringing,356
many,robot,357
many,roll,358
many,out,358
many,rooftop,359
many,running,360
many,rushing,361
many,someone,361
many,rythm,362
many,sharp,363
many,showing,364
many,something,364
many,sing,365
many,singing,366
many,singing,367
many,distracted,367
many,singing,368
many,woman,368
many,slowing,369
many,smacking,370
many,small,371
many,rubber,371
many,ball,371
many,someone,372
many,knocking,372
many,something,373
many,falling,373
many,song,374
many,sorry,375
many,sounds,376
many,spanish,377
many,person,377
many,speaking,378
many,splashing,379
many,water,379
many,sponging,380
many,spring,381
many,spring,382
many,bouncing,382
many,stairs,383
many,stepping,384
many,"steps,",385
many,marching,385
many,stop,386
many,stop,387
many,that,387
many,strings,388
many,swamp,389
many,noises,389
many,talk,390
many,talkative,391
many,talking,392
many,tea,393
many,pot,393
many,teep,394
many,teep,394
many,teep,394
many,teepo,395
many,teepo,395
many,teepo,395
many,teepoh,396
many,teepoh,397
many,teepoh,397
many,teepoh,397
many,telephone,398
many,tent,399
many,tepo,400
many,tepo,400
many,tepo,400
many,testing,401
many,this,402
many,one,402
many,tiny,403
many,robot,403
many,tip,404
many,toe,404
many,tipo,405
many,tipo,406
many,play,406
many,tipo,407
many,tipo,407
many,tipo,407
many,tipo...tipo...tipo,408
many,tipotipotipo,409
many,tired,410
many,tito,411
many,tito,411
many,tito,411
many,totototo,412
many,touching,413
many,something,413
many,touching,414
many,touchscreen,414
many,towel,415
many,trumpet,416
many,tune,417
many,bass,417
many,notes,417
many,twang,418
many,type,419
many,type,420
many,on,420
many,keyboard,420
many,typing,421
many,typing,422
many,computer,422
many,typo,423
many,typo,424
many,typo,424
many,typo,424
many,unhappy,425
many,vocal,426
many,stimming,426
many,voice,427
many,vow,428
many,vow,428
many,vow,428
many,wah,429
many,wah,429
many,wah,429
many,wait,430
many,waiting,431
many,walk,432
many,walking,433
many,warning,434
many,watch,435
many,out,435
many,water,436
many,whatever,437
many,woman,438
many,sound,438
many,word,439
many,noises,439
many,work,440
many,yes,441
many,NA,442
meat,agh,1
meat,agh,1
meat,anger,2
meat,arom,3
meat,t,3
meat,aum,4
meat,am,4
meat,am,4
meat,awm,5
meat,awm,5
meat,awm,5
meat,bad,6
meat,taste,6
meat,big,7
meat,bites,7
meat,big,8
meat,chomps,8
meat,chew,9
meat,chew,10
meat,mimick,10
meat,chewing,11
meat,chomp-chomp,12
meat,clearing,13
meat,throat,13
meat,continuously,14
meat,biting,14
meat,delicious,15
meat,delicious.,16
meat,devour,17
meat,devouring,18
meat,disagreement,19
meat,disliking,20
meat,food,20
meat,eat,21
meat,eat,22
meat,eating,23
meat,eating,24
meat,delicious,24
meat,food,24
meat,eating,25
meat,disgusting,25
meat,food,25
meat,eating,26
meat,fast,26
meat,eating,27
meat,something,27
meat,eating,28
meat,sound,28
meat,eating,29
meat,sounds,29
meat,eating,30
meat,vigourously,30
meat,"eating,",31
meat,"man,",31
meat,vicious,31
meat,eats,32
meat,enjoying,33
meat,eating,33
meat,enjoying,34
meat,food,34
meat,"enjoying,",35
meat,eating,35
meat,enjoyment,36
meat,erum,37
meat,na,37
meat,food,38
meat,food,39
meat,,39
meat,just,39
meat,alright,39
meat,gibberish,40
meat,gnome,41
meat,good,42
meat,food,42
meat,gorge,43
meat,grunting,44
